,Site Id,Name,Latitude,Longitude,Basin
1266,408604,Sand Hills Lake at Sandhilll Lake,-35.7302507,143.6680049,Avoca River Basin
1267,235206,Sandy Creek (Left Branch) at Wyelangta,-38.645,143.4183333,Other
1268,235207,Sandy Creek (Right Branch) at Wyelangta,-38.65166667,143.4183333,Other
1269,229417,Scotchman Creek At Golfers Drive,-37.8761,145.079,Yarra River Basin
1270,235237,Scotts Creek at Curdie (Digneys Bridge),-38.44770604,142.9888108,Other
1271,235223,Scotts Creek at Scotts Creek,-38.44833333,143.145,Other
1272,227260,Screw Creek downstream of Bass Hwy,-38.60266596,145.770588,Other
1273,238214,Second Wannon Creek at Diversion Point,-37.31666667,142.5416667,Glenelg River Basin
1274,407232,Serpentine Creek at Serpentine,-36.40833333,143.9666667,Loddon River Basin
1275,405234,Seven Creeks at downstream of Of Polly Mcquinn Weir,-36.88700722,145.682753,Goulburn River Basin
1276,405208,Seven Creeks at Euroa,-36.823964,145.617469,Goulburn River Basin
1277,405237,Seven Creeks at Euroa Township,-36.76224153,145.585850479,Goulburn River Basin
1278,405307,Seven Creeks at Galls Gap Road,-36.87985,145.61966,Goulburn River Basin
1279,405269,Seven Creeks at Kialla West,-36.45670697,145.39906486,Goulburn River Basin
1280,405306,Seven Creeks at Strathbogie,-36.8627,145.7334,Goulburn River Basin
1281,405336,Sevens Ck at Abbinga Reservoir,-36.801381,145.622536,Goulburn River Basin
1282,405292,Sheep Pen Creek at Caniambo,-36.48599175,145.5949329,Goulburn River Basin
1283,407251,Sheepwash Creek at Sheepwash Weir (Kerang) H.G.,-35.71012,143.91002,Loddon River Basin
1284,406217,Sheepwash Creek at Tannery Lane,-36.81666667,144.3083333,Campaspe River Basin
1285,226416,Sheepwash Creek at Traralgon,-38.17833333,146.6183333,Latrobe River Basin
1286,229677,Shepherd Creek downstream of Healesville Kooweerup Rd Nangana,-37.8665,145.531,Yarra River Basin
1287,415244,Shepherds Creek at Warrak,-37.25340849,143.1859583,Wimmera River Basin
1288,405785,Shepparton Channel No 12 O/Fall at Shepp. Wwtp Mcclellands R,-36.30177,145.3757,Goulburn River Basin
1289,405757,Shepparton Drain No 11 downstream of Boundary Road,-36.19778133,145.3905408,Goulburn River Basin
1290,405779,Shepparton Drain No 11 downstream of Holmes Rd Bridge,-36.18072538,145.3824835,Goulburn River Basin
1291,405758,Shepparton Drain No 12 upstream of Goulburn Valley Highway,-36.18170207,145.4335469,Goulburn River Basin
1292,236232,Sidespring Creek at Mt Cole,-37.29131853,143.2680557,Hopkins River Basin
1293,402218,Simmonds Creek at Mount Beauty,-36.76833333,147.145,Kiewa River Basin
1294,403252,Simmons Creek at Harietville,-36.89558285,147.07849819,Ovens River Basin
1295,235213,Skinner Creek at Chapple Vale,-38.64166667,143.3066667,Other
1296,232224,Slater Creek at upstream of Wilson Reservoir,-37.5058,144.02454,Moorabool River Basin
1297,230226,Slaty Creek at Blackwood Road,-37.43621689,144.5489596,Maribyrnong River Basin
1298,230223,Slaty Creek at Rosslynne Reservoir,-37.45902281,144.5623457,Maribyrnong River Basin
1299,409395,Smiths Creek at Gowers Track,-35.91472222,145.1403056,Murray Basin
1300,409394,Snag Creek at Gowers Track,-35.88519444,145.0424167,Murray Basin
1301,405250,Snobs Creek at Above Snobs Creek Falls,-37.31833333,145.8966667,Goulburn River Basin
1302,405257,Snobs Creek at Snobs Creek Hatchery,-37.2616,145.8723,Goulburn River Basin
1303,401210,Snowy Creek at Below Granite Flat,-36.56852733,147.4133807,Upper Murray River Basin
1304,401231,Snowy Creek at downstream of Lightning Ck,-36.66066154,147.4331744,Upper Murray River Basin
1305,222212,Snowy River at Basin Creek Near Buchan,-37.4833,148.2833,Snowy River Basin
1306,222204,Snowy River at Bete Belong,-37.7175,148.4011111,Snowy River Basin
1307,222219,Snowy River at downstream of Of Basin Creek,-37.49908473,148.2736248,Snowy River Basin
1308,222200,Snowy River at Jarrahmond,-37.66108607,148.3613139,Snowy River Basin
1309,222203,Snowy River at Marlo Jetty,-37.79888889,148.5277778,Snowy River Basin
1310,222209,Snowy River at Mckillop Bridge,-37.08362756,148.4132551,Snowy River Basin
1311,222205,Snowy River at Newmerella-Lochend Road,-37.751804,148.519811,Snowy River Basin
1312,222201,Snowy River at Orbost,-37.70739307,148.45095033,Snowy River Basin
1313,407348,Splatts Lagoon at Mcgillvrays,-36.005034,144.447029,Loddon River Basin
1314,407346,Splatts Lagoon at Patho Cemetery Road,-36.000908,144.47223,Loddon River Basin
1315,407347,Splatts Lg at Cnr Patho Cemetery Rd & Torrumbarry W. Rd,-35.995565,144.457816,Loddon River Basin
1316,405261,Spring Creek (Colonial Creek) at Fawcett,-37.14166667,145.6733333,Goulburn River Basin
1317,405242,Spring Creek (Colonial Creek) at Koriella,-37.15,145.65,Goulburn River Basin
1318,227234,Spring Creek at Beaumont,-38.45,146.7166667,Other
1319,227222,Spring Creek at Bowdens,-38.46666667,146.7166667,Other
1320,405233,Spring Creek at Strathbogie,-36.85,145.7333333,Goulburn River Basin
1321,407376,Spring Creek At Hepburn Reservoir H.G.,-37.327969,144.155518,Loddon River Basin
1322,407381,Spring Creek upstream of Hepburn Reservoir,-37.328206,144.158079,Loddon River Basin
1323,407370,Spur Creek At Burkes Bridge,-35.83963649,144.3350328,Loddon River Basin
1324,407369,Spur Creek At East Branch,-35.84854762,144.3458935,Loddon River Basin
1325,407371,Spur Creek At Nursery Track,-35.81380886,144.3258824,Loddon River Basin
1326,235226,St. George River at Allenvale,-38.55166667,143.9566667,Other
1327,235256,St. George River at Allenvale Reservoir (H.G.),-38.53793069,143.94491432,Other
1328,235242,St. George River at upstream of Melba Falls,-38.53591028,143.9071859,Other
1329,229109,Starvation Creek at upstream of Weir,-37.76,145.8516667,Yarra River Basin
1330,229418,Starvation Creek Upstream Woods Point Road,-37.7151,145.8,Yarra River Basin
1331,405328,Steavenson River at Falls Road Marysville,-37.52579759,145.7735031,Goulburn River Basin
1332,238230,Stokes River at Teakettle,-37.86967405,141.4099577,Glenelg River Basin
1333,232238,Stoney Creek at Upper Stoney Ck Res No 2 H.G.,-37.82268713,144.1958504,Moorabool River Basin
1334,232239,Stoney Creek at Upper Stoney Ck Res No 3 H.G.,-37.82359622,144.1977016,Moorabool River Basin
1335,232228,Stoney Creek at Upper Stoney Reservoir Spillway,-37.81973082,144.2090816,Moorabool River Basin
1336,230239,Stoney Creek upstream of Ord Hill Reservoir,-37.38518,144.60162,Maribyrnong River Basin
1337,227271,Stony Creek at Meeniyan,-38.603299,146.038287,Other
1338,228226,Stony Creek at Shoreham,-38.43,145.0416667,Bunyip River Basin
1339,407334,Stony Creek at Talbot Res. H.G.,-37.24958,143.64047,Loddon River Basin
1340,405247,Stony Creek at Tamleugh,-36.59087224,145.6257751,Goulburn River Basin
1341,407315,Stony Creek upstream of Talbot Reservoir,-37.25737778,143.631725,Loddon River Basin
1342,229146,Stringybark Creek At Yarra Glen Road Coldstream,-37.6949,145.383,Yarra River Basin
1343,405700,Stuart Murray Channel at Offtake,-36.71626829,145.1692364,Goulburn River Basin
1344,405240,Sugarloaf Creek at Ash Bridge,-37.05963157,145.0550452,Goulburn River Basin
1345,408217,Sugarloaf Creek at Sugarloaf Res. H.G.,-37.103981,143.402094,Avoca River Basin
1346,222213,Suggan Buggan River at Suggan Buggan,-36.95505536,148.3259208,Snowy River Basin
1347,405239,Sunday Creek at Clonbinane,-37.355,145.1066667,Goulburn River Basin
1348,405284,Sunday Creek at Mt Disappointment,-37.4,145.15,Goulburn River Basin
1349,405288,Sunday Creek at Mt Disappointment (Us Sunday Ck. Storage,-37.37334,145.12736,Goulburn River Basin
1350,405212,Sunday Creek at Tallarook,-37.09895462,145.0561441,Goulburn River Basin
1351,238244,Surface Runoff at Neylons Plot No 1 (Middle),-37.40778581,141.6101735,Glenelg River Basin
1352,238245,Surface Runoff at Neylons Plot No 2 (East),-37.40778581,141.6101735,Glenelg River Basin
1353,238246,Surface Runoff at Neylons Plot No 3 (West),-37.40778581,141.6101735,Glenelg River Basin
1354,237207,Surry River at Heathmere,-38.24343647,141.6632149,Other
1355,402214,Swamp Creek at Ben View,-36.33833333,146.885,Kiewa River Basin
1356,402208,Swampy Creek at Meehans,-36.32666667,146.9233333,Kiewa River Basin
1357,228282,Sweetwater Creek At Grange Road,-38.1599,145.111,Bunyip River Basin
1358,405331,Taggerty Rv at Lady Talbot Drive Near Marysville,-37.49005462,145.8411457,Goulburn River Basin
1359,405254,Tallangallook Creek at Bonnie Doon,-37.00848,145.87628,Goulburn River Basin
1360,401218,Tallangatta Creek at Bullioh,-36.19166667,147.2966667,Upper Murray River Basin
1361,401220,Tallangatta Creek at Mccallums,-36.21329129,147.3352514,Upper Murray River Basin
1362,401205,Tallangatta Creek at Tallangatta,-36.19166667,147.275,Upper Murray River Basin
1363,223209,Tambo River at Battens Landing,-37.7573062,147.84911607,Tambo River Basin
1364,223206,Tambo River at Bindi,-37.0733,147.8035,Tambo River Basin
1365,223208,Tambo River at Bindi (Near Junction Creek),-37.15981517,147.7738435,Tambo River Basin
1366,223200,Tambo River at Bruthen,-37.71286347,147.8350384,Tambo River Basin
1367,223213,Tambo River at downstream of Of Duggan Creek,-37.00386294,147.8823926,Tambo River Basin
1368,223205,Tambo River at downstream of Of Ramrod Creek,-37.67253062,147.8698513,Tambo River Basin
1369,223201,Tambo River at Ensay South,-37.3804,147.8307,Tambo River Basin
1370,223403,Tambo River at Nunniong Plains,-37.1104,147.9448,Tambo River Basin
1371,223202,Tambo River at Swifts Creek,-37.2687812,147.72881855,Tambo River Basin
1372,223214,Tambo River at upstream of Of Smith Creek,-36.95470656,147.92764,Tambo River Basin
1373,226203,Tanjil River at Blue Rock,-38.06666667,146.2166667,Latrobe River Basin
1374,226229,Tanjil River at downstream of Of Blue Rock Dam,-38.08333333,146.2333333,Latrobe River Basin
1375,226226,Tanjil River at Tanjil Junction,-37.97984217,146.193315,Latrobe River Basin
1376,226216,Tanjil River at Tanjil South,-38.09467319,146.2422901,Latrobe River Basin
1377,226233,Tanjil River at upstream of Of Serpentine Creek,-38.09716111,146.2618389,Latrobe River Basin
1378,226012,Tanjil River East Branch at Tanjil Bren,-37.83166667,146.1966667,Latrobe River Basin
1379,226414,Tanjil River West Branch at Fumina North,-37.92333333,146.1283333,Latrobe River Basin
1380,226403,Tanjil River West Branch at Tanjil Bren,-37.8,146.2,Latrobe River Basin
1381,228701,Tarago Channel at Flyne No 1,-37.965,145.9316667,Bunyip River Basin
1382,228702,Tarago Channel at Woodlands (upstream of Of Junction),-38.03,145.73,Bunyip River Basin
1383,228201,Tarago River at Drouin West,-38.08833333,145.83,Bunyip River Basin
1384,228206,Tarago River at Neerim,-37.96666667,145.9333333,Bunyip River Basin
1385,228219,Tarago River at Neerim South,-38.03333333,145.9333333,Bunyip River Basin
1386,228224,Tarago River at Tarago Reservoir (Head Gauge),-38.025,145.935,Bunyip River Basin
1387,227225,Tarra River at Fischers,-38.46949417,146.5551106,Other
1388,227251,Tarra River at Tarra Weir Offtake,-38.47569363,146.5792734,Other
1389,227262,Tarra River at Tarraville (Brewery Ck Road),-38.60997386,146.7033269,Other
1390,227200,Tarra River at Yarram,-38.550964,146.682818,Other
1391,227253,Tarwin R downstream of Fish Ck Drain,-38.694604,145.877442,Other
1392,227266,Tarwin River at Koonwarra,-38.52499336,145.95600671,Other
1393,227202,Tarwin River at Meeniyan,-38.58164621,145.9915693,Other
1394,227226,Tarwin River East Branch at Dumbalk North,-38.49963302,146.1609799,Other
1395,227228,Tarwin River East Branch at Mirboo,-38.50833333,146.2333333,Other
1396,404708,Tatong Project Pipe Ec at Tatong,-36.68875236,146.10237205,Broken River Basin
1397,407360,Taylor Lagoon at Bateman's Road,-35.851111,144.317099,Loddon River Basin
1398,407361,Taylor Lagoon at W Taylors Road,-35.851507,144.307764,Loddon River Basin
1399,230244,Taylors Creek At Walkway Downstream Green Gully Road,-37.727,144.826,Maribyrnong River Basin
1400,415608,Taylors Lake,-36.76468115,142.3790457,Wimmera River Basin
1401,232240,Tea Tree Creek at Morrisons upstream of Moorabool R,-37.78744524,144.10310777,Moorabool River Basin
1402,415611,Telfers Swamp at Southern Shore,-36.66667,141.833333,Wimmera River Basin
1403,226409,Ten Mile Creek at Delburn,-38.28,146.2833333,Latrobe River Basin
1404,235239,Ten Mile Creek at Kawarren,-38.4597783,143.5972256,Other
1405,235255,Thompson Creek at Ghazeepore,-38.27008794,144.29363577,Other
1406,225106,Thomson River at Aberfeldy (Swingler Pond),-37.70849978,146.3283759,Thomson River Basin
1407,225232,Thomson River at Bundalaguah,-38.04526544,146.9921134,Thomson River Basin
1408,225208,Thomson River at Cooper Creek,-37.985709,146.4249277,Thomson River Basin
1409,225206,Thomson River at Cowwarr,-38.0,146.658333,Thomson River Basin
1410,225228,Thomson River at Cowwarr Timber Weir H.G.,-37.99666,146.65796,Thomson River Basin
1411,225101,Thomson River at downstream of Of Swingler Creek,-37.70754644,146.3193088,Thomson River Basin
1412,225114,Thomson River at downstream of Whitelaws Creek,-37.71277777,146.2819456,Thomson River Basin
1413,225200,Thomson River at Heyfield,-37.98544026,146.7801402,Thomson River Basin
1414,225260,Thomson River at Mcardle's Gap,-38.12752893,147.0689029,Thomson River Basin
1415,225105,Thomson River at Newland Road,-37.766,146.1786,Thomson River Basin
1416,225254,Thomson River at Sth Gippsland Highway (Sale),-38.14314262,147.0815391,Thomson River Basin
1417,225210,Thomson River at The Narrows,-37.89101,146.40282,Thomson River Basin
1418,225103,Thomson River at Thomson Adit,-37.69430286,146.2184801,Thomson River Basin
1419,225231,Thomson River at upstream of Of Cowwarr Weir,-37.97499864,146.62500398,Thomson River Basin
1420,225207,Thomson River at Walhalla,-37.958861,146.420175,Thomson River Basin
1421,225212,Thomson River at Wandocka,-38.01068638,146.8810046,Thomson River Basin
1422,225703,Thomson River Diversion Channel at Cowwarr Weir,-37.99878619,146.6584252,Thomson River Basin
1423,403249,Three Mile Creek downstream of Yarrawonga Rd at Wangaratta,-36.33656586,146.2998983,Ovens River Basin
1424,221204,Thurra River at Point Hicks,-37.72569094,149.2603109,East Gippsland Basin
1425,227261,Tidal River at Tidal River Pump Station,-39.025911,146.3323659,Other
1426,223212,Timbarra River at downstream of Of Wilkinson Creek,-37.44631843,148.0634337,Tambo River Basin
1427,223402,Timbarra River at Nunniong Plains,-37.14833333,147.98,Tambo River Basin
1428,223207,Timbarra River at Timbarra,-37.31277483,148.0483915,Tambo River Basin
1429,225748,Tinamba Main O/Fall at Menburn Park,-37.82337367,146.9797063,Thomson River Basin
1430,414732,Tol Tol Drain at Murray River Outfall,-34.66355,142.85876,Murray Basin
1431,405730,Toolamba Community Drain at downstream of Murchison-Mooroopna Rd,-36.50409551,145.3109206,Goulburn River Basin
1432,231206,Toolern Creek at Melton,-37.68333333,144.5833333,Werribee River Basin
1433,231216,Toolern Creek at Melton Reservoir,-37.75,144.575,Werribee River Basin
1434,231231,Toolern Creek at Melton South,-37.72767696,144.5788391,Werribee River Basin
1435,231227,Toolern Creek at upstream of Of Melton,-37.68,144.5983333,Werribee River Basin
1436,228217,Toomuc Creek at Pakenham,-38.06537919,145.4621908,Bunyip River Basin
1437,226219,Tooronga River at Noojee,-37.85333333,146.0433333,Latrobe River Basin
1438,409226,Toupna Creek at Murphys Crossing,-35.81679128,145.162515,Murray Basin
1439,237603,Tower Hill Lake West at Concourse,-38.316667,142.35,Other
1440,409225,Towrong Creek at Tocumwal Road,-35.79133989,145.0911829,Murray Basin
1441,226237,Traralgon Ck at Mattingly's Hill Rd,-38.22758,146.5397,Latrobe River Basin
1442,226242,Traralgon Ck downstream of Loy Yang Nw Runoff (Loy Yang 2),-38.25147,146.54298,Latrobe River Basin
1443,226410,Traralgon Creek at Koornalla,-38.32297218,146.5315258,Latrobe River Basin
1444,226023,Traralgon Creek at Traralgon,-38.19405359,146.5439326,Latrobe River Basin
1445,226415,Traralgon Creek at Traralgon South (Jones Rd),-38.2698709,146.5404981,Latrobe River Basin
1446,406282,Trentham No 1 Reservoir Head Gauge At East Trentham,-37.407223,144.355459,Campaspe River Basin
1447,406273,Trentham No 2 Reservoir H.G. At East Trentham,-37.407223,144.355459,Campaspe River Basin
1448,226253,Trigger Creek at Gippsland Water Syphon,-37.90305833,146.36861667,Latrobe River Basin
1449,407212,Tullaroop Creek at Carisbrook,-37.05,143.8166667,Loddon River Basin
1450,407222,Tullaroop Creek at Clunes,-37.22743357,143.8340699,Loddon River Basin
1451,407322,Tullaroop Creek at Mullins Road,-36.922577,143.853511,Loddon River Basin
1452,407223,Tullaroop Creek at Rodborough,-37.1,143.8666667,Loddon River Basin
1453,407244,Tullaroop Creek at Tullaroop Reservoir (Head Gauge),-37.09296795,143.8637307,Loddon River Basin
1454,407248,Tullaroop Creek at Tullarrop Res. (O'Let Meas. Weir),-37.09047812,143.8653354,Loddon River Basin
1455,238602,Tullich Swamp at Tullich (South-East Access Track),-37.53333,141.2,Glenelg River Basin
1456,407349,Turners Lagoon at Mayers Lane,-35.998537,144.43106,Loddon River Basin
1457,407350,Turners Lagoon at Phyland Road,-35.987148,144.413547,Loddon River Basin
1458,230213,Turritable Creek at Mount Macedon,-37.41890497,144.5848096,Maribyrnong River Basin
1459,407380,Twelve Mile Creek at Canary Island,-35.98973889,143.8491361,Loddon River Basin
1460,402209,Twist Creek at Whisky Flat,-36.325,146.8233333,Kiewa River Basin
1461,405604,Two Tree Swamp Wq Site,-36.5,144.9,Goulburn River Basin
1462,226028,Tyers R at Pump House,-38.13938877,146.4465805,Latrobe River Basin
1463,226244,Tyers R East Branch at Corringal Scout Camp,-37.95904734,146.3340234,Latrobe River Basin
1464,226246,Tyers R West Branch downstream of South Face Rd,-37.87999012,146.273639,Latrobe River Basin
1465,226245,Tyers R West Branch upstream of South Face Rd,-37.87894997,146.2759689,Latrobe River Basin
1466,226006,Tyers River at Boola,-38.11,146.4133333,Latrobe River Basin
1467,226007,Tyers River at Browns,-38.04843951,146.3557807,Latrobe River Basin
1468,226202,Tyers River at Gould,-38.075,146.3666667,Latrobe River Basin
1469,226235,Tyers River at Tyers Junction,-37.96182377,146.3341122,Latrobe River Basin
1470,226009,Tyers River East Branch at Ezards,-37.90333333,146.3833333,Latrobe River Basin
1471,226008,Tyers River West Branch at Morgans Mill,-37.94434539,146.3086626,Latrobe River Basin
1472,408215,Tyrrell Creek at Northeast Of Sea Lake (Wq),-35.44460211,142.8666837,Avoca River Basin
1473,230229,Unnamed Creek at Cobaw,-37.265,144.64,Maribyrnong River Basin
1474,234614,Unnamed Swamp at Geggie Rd Nth Of Mt Rebecca,-38.016667,143.733333,Other
1475,405606,Unnamed Swamp Wq Site,-36.58147,145.60128,Goulburn River Basin
1476,235271,Upper Anglesea River (Pool) at Aarc,-38.329898291,144.101997509,Other
1477,235270,Upper Anglesea River (V-Notch) at Aarc,-38.330540568,144.10611247,Other
1478,407355,Upper Gunbower Lagoon at Fox Island Road,-35.94615,144.383322,Loddon River Basin
1479,407356,Upper Gunbower Lagoon at Island School Road,-35.928889,144.39299,Loddon River Basin
1480,407345,Uregulated Lagoon Off Headworks Road,-35.983592,144.471286,Loddon River Basin
1481,225223,Valencia Creek at Gillio Road,-37.74346413,146.9922931,Thomson River Basin
1482,225220,Valencia Creek at Radettis,-37.775,147.0,Thomson River Basin
1483,407302,Venables Creek at Boort Durham Ox Road,-36.12163106,143.8334357,Loddon River Basin
1484,401226,Victoria River at Victoria Falls,-37.08802787,147.4579293,Upper Murray River Basin
1485,409034,Wakool River at Kyalite,-34.94962374,143.4810068,Murray Basin
1486,405603,Walenjoe Swamp Wq,-36.46548,144.8843,Goulburn River Basin
1487,414223,Walpolla Creek downstream of Deadman Creek Junction (Wq),-34.12019292,141.7122952,Murray Basin
1488,405229,Wanalta Creek at Wanalta,-36.63490876,144.870869,Goulburn River Basin
1489,407286,Wandella Creek at Fairley,-35.69470966,143.8712436,Loddon River Basin
1490,407301,Wandella Creek at Gannons Weir,-36.0110411,143.8261306,Loddon River Basin
1491,238223,Wando River at Wando Vale,-37.49595322,141.4259612,Glenelg River Basin
1492,415704,Wannon Diversion Pipeline at Outlet,-37.2871,142.53808,Wimmera River Basin
1493,238225,Wannon River at Burrah,-37.50833333,142.4183333,Glenelg River Basin
1494,238216,Wannon River at Cavendish,-37.51666667,142.0583333,Glenelg River Basin
1495,238204,Wannon River at Dunkeld,-37.63108,142.33607,Glenelg River Basin
1496,238215,Wannon River at Four Posts,-37.65833333,141.95,Glenelg River Basin
1497,238228,Wannon River at Henty,-37.645127,141.5056148,Glenelg River Basin
1498,238207,Wannon River at Jimmy Creek,-37.37146,142.50302,Glenelg River Basin
1499,238222,Wannon River at Sandford,-37.625,141.45,Glenelg River Basin
1500,238218,Wannon River at Wannon Falls,-37.67396787,141.8406916,Glenelg River Basin
1501,405279,Wappentake Creek at Glenlea,-36.88,144.8483333,Goulburn River Basin
1502,409604,War Plain Swamp at South-Eastern Shore,-35.93333,144.983333,Murray Basin
1503,405260,Waranga Basin at Head Gauge,-36.51111978,145.0911842,Goulburn River Basin
1504,405705,Waranga Western Channel at 0 Mile 40 Chain Structure,-36.54026488,145.0174262,Goulburn River Basin
1505,414602,Wargan Basin 2 at East Side Of Meridian Road (Wq),-34.25728822,141.9970726,Murray Basin
1506,233226,Warrambine Creek at Gumley downstream of Of Lagoon,-37.89,143.8516667,Barwon River Basin
1507,233225,Warrambine Creek at Gumley upstream of Of Lagoon,-37.85833333,143.85,Barwon River Basin
1508,233223,Warrambine Creek at Warrambine,-37.928637,143.8663116,Barwon River Basin
1509,233220,Warrambine Creek at Wingeel,-38.075,143.8666667,Barwon River Basin
1510,405297,Warrigal Creek at Stewarts Bridge,-36.1065,144.8580833,Goulburn River Basin
1511,232711,Wastewater O/F Drain at Ford Factory Geelong,-38.1059,144.3558,Moorabool River Basin
1512,402400,Watched Creek at Bogong High Plains,-36.87333333,147.32,Kiewa River Basin
1513,226016,Waterhole Creek at Morwell,-38.23444444,146.4177778,Latrobe River Basin
1514,229218,Watsons Creek at Watsons Creek,-37.66833333,145.2583333,Yarra River Basin
1515,415238,Wattle Creek at Navarre,-36.9024007,143.1066127,Wimmera River Basin
1516,415801,Weather Station at Bellfield Reservoir,-37.173258,142.547579,Wimmera River Basin
1517,238802,Weather Station at Rocklands Reservoir,-37.23370403,141.95952338,Glenelg River Basin
1518,415800,Weather Station at Wartook Reservoir,-37.09335873,142.4345554,Wimmera River Basin
1519,407807,Weather Station At Clunes Wwtp,-37.26941111,143.8205639,Loddon River Basin
1520,407806,Weather Station At Maryborough Wwtp,-37.00534,143.7598,Loddon River Basin
1521,407310,Welshmans Gully at Hepburn Springs,-37.30449778,144.1409287,Loddon River Basin
1522,224214,Wentworth River at Tabberabbera,-37.49524466,147.3937727,Mitchell River Basin
1523,231708,Werribee Delta at Offtake,-37.97554108,144.6147922,Werribee River Basin
1524,231709,Werribee Delta at Outfall,-37.97644158,144.6147631,Werribee River Basin
1525,231200,Werribee River at Bacchus Marsh,-37.68101727,144.4282675,Werribee River Basin
1526,231202,Werribee River at Bacchus Marsh (The Falls),-37.67519444,144.3688611,Werribee River Basin
1527,231209,Werribee River at Ballan,-37.6,144.2333333,Werribee River Basin
1528,231225,Werribee River at Ballan (upstream of Old Western Hwy),-37.59980544,144.2491928,Werribee River Basin
1529,231208,Werribee River at Cobbledick Ford,-37.82033648,144.5813459,Werribee River Basin
1530,231221,Werribee River at Melton Reservoir (Head Gauge),-37.74471,144.56932,Werribee River Basin
1531,231205,Werribee River at Melton Reservoir (Tail Gauge),-37.74622874,144.5725944,Werribee River Basin
1532,231226,Werribee River at Melton Reservoir Outlet,-37.75,144.575,Werribee River Basin
1533,231204,Werribee River at Werribee Diversion Weir,-37.87952634,144.6455655,Werribee River Basin
1534,233267,West Barwon R upstream of Barramunga,-38.5801,143.7119,Barwon River Basin
1535,233245,West Barwon River at Compensation Weir Spillway,-38.52711738,143.72332295,Barwon River Basin
1536,233244,West Barwon River at West Barwon Reservoir H.G.,-38.53133107,143.71996055,Barwon River Basin
1537,235249,West Gellibrand Reservoir at Spillway,-38.59899314,143.65332942,Other
1538,232222,West Moorabool River at Lal Lal Res. H.G.,-37.67679004,144.0743393,Moorabool River Basin
1539,232236,West Moorabool River upstream of Moorabool Reservoir,-37.49661025,144.0748071,Moorabool River Basin
1540,405287,Westcott Creek at Mt Disappointment Us Sunday Ck Storage,-37.36626,145.13025,Goulburn River Basin
1541,404234,Whiskey Creek upstream of Mccallsay Reservoir,-36.79263276,146.208682,Broken River Basin
1542,232243,Whisky Creek at Whisky Creek Diversion Weir,-37.53756991,144.0748958,Moorabool River Basin
1543,239602,White Lake at North Shore,-37.06667,141.75,Other
1544,405273,Whitehead Creek at Seymour Railway Bridge,-37.02,145.1383333,Goulburn River Basin
1545,405291,Whiteheads Creek at Whiteheads Creek,-37.03206769,145.2088422,Goulburn River Basin
1546,409229,Wild Dog Creek at Douglas Swamp,-35.83138828,145.0038796,Murray Basin
1547,406235,Wild Duck Creek at upstream of Of Heathcote-Mia Mia Road,-36.94717851,144.66470369,Campaspe River Basin
1548,227227,Wilkur Creek at Leongatha,-38.3929462,145.9573587,Other
1549,230231,Willimigongon Ck at Mt Macedon-Anzac Rd,-37.39894,144.5935,Maribyrnong River Basin
1550,230214,Willimigongon Creek at Mount Macedon,-37.41717167,144.5868651,Maribyrnong River Basin
1551,232712,Wilson Channel Upstream Beale's Reservoir,-37.53267042,144.0170056,Moorabool River Basin
1552,415707,Wimmera Inlet Channel at Mckenzies Drop,-36.8351,142.39457,Wimmera River Basin
1553,415216,Wimmera River at Antwerp,-36.28833333,142.0233333,Wimmera River Basin
1554,415239,Wimmera River at Drung Drung,-36.7204629,142.32871836,Wimmera River Basin
1555,415207,Wimmera River at Eversley,-37.1850388,143.1846274,Wimmera River Basin
1556,415240,Wimmera River at Faux Bridge,-36.81333333,142.5083333,Wimmera River Basin
1557,415232,Wimmera River at Glenneorchy Timber Weir (H. Gauge),-36.916667,143.7166667,Wimmera River Basin
1558,415201,Wimmera River at Glenorchy Weir Tail Gauge,-36.9093,142.64297,Wimmera River Basin
1559,415206,Wimmera River at Glynwylln,-36.95390887,142.8600891,Wimmera River Basin
1560,415200,Wimmera River at Horsham,-36.7399112,142.1471631,Wimmera River Basin
1561,415212,Wimmera River at Jeparit,-36.13833333,141.9683333,Wimmera River Basin
1562,415246,Wimmera River at Lochiel Railway Bridge,-36.4083953,141.9744346,Wimmera River Basin
1563,415254,Wimmera River at Lower Norton - Top Probe,-36.77666667,142.0616667,Wimmera River Basin
1564,415261,Wimmera River at Quantong,-36.73339641,142.00321005,Wimmera River Basin
1565,415247,Wimmera River at Tarranyurk,-36.20412901,141.998871,Wimmera River Basin
1566,415256,Wimmera River at upstream of Of Dimboola,-36.56036937,142.00986309,Wimmera River Basin
1567,415255,Wimmera River at upstream of Of Dimboola (Big Bend) - Top Probe,-36.55319975,142.0123397,Wimmera River Basin
1568,415258,Wimmera River at upstream of Of Glenorchy Weir,-36.91679,142.72125,Wimmera River Basin
1569,221208,Wingan River at Wingan Inlet National Park,-37.688768,149.49176727,East Gippsland Basin
1570,234700,Woady Yaloak Channel at 7 Mile 37 Chain Measuring Weir,-38.1167619,143.72038795,Other
1571,234201,Woady Yaloak River at Cressy (Yarima),-38.01187153,143.6426602,Other
1572,234200,Woady Yaloak River at Pitfield,-37.808599,143.58558,Other
1573,232205,Wombat Creek at Barkstead,-37.475,144.125,Moorabool River Basin
1574,407313,Wombat Creek at Wombat Creek Reservoir (H.G.),-37.39072,144.17505,Loddon River Basin
1575,407311,Wombat Creek downstream of Wombat Creek Reservoir,-37.38983,144.17444,Loddon River Basin
